season,date,home_team,home_total,away_team,away_total,mp,home_fg,home_fga,home_fg%,home_3p,home_3pa,home_3p%,home_ft,home_fta,home_ft%,home_orb,home_drb,home_trb,home_ast,home_stl,home_blk,home_tov,home_pf,home_pts,home_+/-,home_ts%,home_efg%,home_3par,home_ftr,home_orb%,home_drb%,home_trb%,home_ast%,home_stl%,home_blk%,home_tov%,home_usg%,home_ortg,home_drtg,away_fg,away_fga,away_fg%,away_3p,away_3pa,away_3p%,away_ft,away_fta,away_ft%,away_orb,away_drb,away_trb,away_ast,away_stl,away_blk,away_tov,away_pf,away_pts,away_+/-,away_ts%,away_efg%,away_3par,away_ftr,away_orb%,away_drb%,away_trb%,away_ast%,away_stl%,away_blk%,away_tov%,away_usg%,away_ortg,away_drtg,home_won
2023,2022-12-05,OKC,121,ATL,114,240,43,95,0.453,12,34,0.353,23,24,0.958,14,35,49,25,8,4,16,19,121,,0.573,0.516,0.358,0.253,27.5,67.3,47.6,58.1,7.6,6.3,13.2,100,114.2,107.6,44,102,0.431,13,38,0.342,13,17,0.765,17,37,54,24,7,4,18,24,114,,0.521,0.495,0.373,0.167,32.7,72.5,52.4,54.5,6.6,6.6,14.1,100,107.6,114.2,True
2023,2022-12-05,HOU,132,PHI,123,290,42,94,0.447,14,39,0.359,34,44,0.773,16,35,51,19,9,3,21,27,132,,0.582,0.521,0.415,0.468,36.4,76.1,56.7,45.2,8.2,5.9,15.6,100,119.7,111.6,39,87,0.448,17,36,0.472,28,36,0.778,11,28,39,23,10,6,20,34,123,,0.598,0.546,0.414,0.414,23.9,63.6,43.3,59.0,9.1,10.9,16.3,100,112.1,120.3,True
2023,2022-12-05,PHI,123,HOU,132,290,39,87,0.448,17,36,0.472,28,36,0.778,11,28,39,23,10,6,20,34,123,,0.598,0.546,0.414,0.414,23.9,63.6,43.3,59.0,9.1,10.9,16.3,100,112.1,120.3,42,94,0.447,14,39,0.359,34,44,0.773,16,35,51,19,9,3,21,27,132,,0.582,0.521,0.415,0.468,36.4,76.1,56.7,45.2,8.2,5.9,15.6,100,119.7,111.6,False
2023,2022-12-05,DAL,130,PHO,111,240,44,84,0.524,20,41,0.488,22,26,0.846,10,31,41,23,7,6,13,23,130,,0.681,0.643,0.488,0.31,26.3,70.5,50.0,52.3,7.3,11.1,12.0,100,135.1,115.4,40,91,0.44,13,37,0.351,18,26,0.692,13,28,41,28,5,5,13,16,111,,0.542,0.511,0.407,0.286,29.5,73.7,50.0,70.0,5.2,11.6,11.3,100,114.8,134.4,True
2023,2022-12-05,PHO,111,DAL,130,240,40,91,0.44,13,37,0.351,18,26,0.692,13,28,41,28,5,5,13,16,111,,0.542,0.511,0.407,0.286,29.5,73.7,50.0,70.0,5.2,11.6,11.3,100,114.8,134.4,44,84,0.524,20,41,0.488,22,26,0.846,10,31,41,23,7,6,13,23,130,,0.681,0.643,0.488,0.31,26.3,70.5,50.0,52.3,7.3,11.1,12.0,100,135.1,115.4,False
2023,2022-12-05,GSW,104,IND,112,240,38,94,0.404,13,44,0.295,15,19,0.789,12,35,47,26,6,6,12,19,104,,0.508,0.473,0.468,0.202,23.1,83.3,50.0,68.4,6.0,11.8,10.5,100,104.2,112.2,43,90,0.478,15,39,0.385,11,18,0.611,7,40,47,26,3,8,17,18,112,,0.572,0.561,0.433,0.2,16.7,76.9,50.0,60.5,2.9,16.0,14.8,100,109.0,101.2,False
2023,2022-12-05,ORL,102,MIL,109,240,34,93,0.366,8,32,0.25,26,29,0.897,15,37,52,21,8,2,14,19,102,,0.482,0.409,0.344,0.312,28.3,84.1,53.6,61.8,7.8,4.4,11.7,100,99.4,106.3,38,85,0.447,13,40,0.325,20,26,0.769,7,38,45,31,9,4,17,20,109,,0.565,0.524,0.471,0.306,15.9,71.7,46.4,81.6,8.8,6.6,15.0,100,106.8,99.9,False
2023,2022-12-05,ATL,114,OKC,121,240,44,102,0.431,13,38,0.342,13,17,0.765,17,37,54,24,7,4,18,24,114,,0.521,0.495,0.373,0.167,32.7,72.5,52.4,54.5,6.6,6.6,14.1,100,107.6,114.2,43,95,0.453,12,34,0.353,23,24,0.958,14,35,49,25,8,4,16,19,121,,0.573,0.516,0.358,0.253,27.5,67.3,47.6,58.1,7.6,6.3,13.2,100,114.2,107.6,False
2023,2022-12-06,DET,116,MIA,96,240,43,87,0.494,19,41,0.463,11,15,0.733,9,31,40,27,8,1,13,19,116,,0.62,0.603,0.471,0.172,21.4,81.6,50.0,62.8,8.4,2.2,12.2,100,122.3,101.2,33,77,0.429,10,32,0.313,20,26,0.769,7,33,40,21,7,2,15,20,96,,0.543,0.494,0.416,0.338,18.4,78.6,50.0,63.6,7.4,4.3,14.5,100,101.8,123.0,True
2023,2022-12-06,LAL,102,CLE,116,240,38,89,0.427,6,36,0.167,20,24,0.833,14,29,43,16,4,6,16,13,102,,0.512,0.461,0.404,0.27,28.6,76.3,49.4,42.1,4.1,9.1,13.8,100,104.9,119.3,48,93,0.516,7,27,0.259,13,17,0.765,9,35,44,25,11,3,8,20,116,,0.577,0.554,0.29,0.183,23.7,71.4,50.6,52.1,11.3,5.7,7.4,100,118.7,104.4,False
2023,2022-12-06,DEN,115,DAL,116,240,40,78,0.513,13,32,0.406,22,28,0.786,8,28,36,30,8,4,17,28,115,,0.637,0.596,0.41,0.359,20.5,87.5,50.7,75.0,8.3,11.1,15.8,100,119.5,120.6,36,72,0.5,17,36,0.472,27,31,0.871,4,31,35,27,10,4,17,32,116,,0.677,0.618,0.5,0.431,12.5,79.5,49.3,75.0,10.3,8.7,16.6,100,119.3,118.3,False
2023,2022-12-06,CLE,116,LAL,102,240,48,93,0.516,7,27,0.259,13,17,0.765,9,35,44,25,11,3,8,20,116,,0.577,0.554,0.29,0.183,23.7,71.4,50.6,52.1,11.3,5.7,7.4,100,118.7,104.4,38,89,0.427,6,36,0.167,20,24,0.833,14,29,43,16,4,6,16,13,102,,0.512,0.461,0.404,0.27,28.6,76.3,49.4,42.1,4.1,9.1,13.8,100,104.9,119.3,True
2023,2022-12-06,DAL,116,DEN,115,240,36,72,0.5,17,36,0.472,27,31,0.871,4,31,35,27,10,4,17,32,116,,0.677,0.618,0.5,0.431,12.5,79.5,49.3,75.0,10.3,8.7,16.6,100,119.3,118.3,40,78,0.513,13,32,0.406,22,28,0.786,8,28,36,30,8,4,17,28,115,,0.637,0.596,0.41,0.359,20.5,87.5,50.7,75.0,8.3,11.1,15.8,100,119.5,120.6,True
2023,2022-12-06,MIA,96,DET,116,240,33,77,0.429,10,32,0.313,20,26,0.769,7,33,40,21,7,2,15,20,96,,0.543,0.494,0.416,0.338,18.4,78.6,50.0,63.6,7.4,4.3,14.5,100,101.8,123.0,43,87,0.494,19,41,0.463,11,15,0.733,9,31,40,27,8,1,13,19,116,,0.62,0.603,0.471,0.172,21.4,81.6,50.0,62.8,8.4,2.2,12.2,100,122.3,101.2,False
2023,2022-12-07,GSW,123,UTA,124,240,45,98,0.459,14,42,0.333,19,25,0.76,14,28,42,26,8,5,14,18,123,,0.564,0.531,0.429,0.255,31.1,75.7,51.2,57.8,7.8,9.8,11.4,100,119.8,120.8,46,86,0.535,15,35,0.429,17,21,0.81,9,31,40,26,6,7,17,17,124,,0.651,0.622,0.407,0.244,24.3,68.9,48.8,56.5,5.8,12.5,15.1,100,120.8,119.8,False
2023,2022-12-07,BRK,122,CHO,116,240,49,86,0.57,12,31,0.387,12,16,0.75,5,34,39,33,3,8,11,20,122,,0.656,0.64,0.36,0.186,14.3,77.3,49.4,67.3,3.1,12.5,10.6,100,124.5,118.4,47,88,0.534,10,24,0.417,12,23,0.522,10,30,40,25,4,3,11,18,116,,0.591,0.591,0.273,0.261,22.7,85.7,50.6,53.2,4.1,5.5,10.1,100,119.0,125.1,True
2023,2022-12-07,MIL,126,SAC,113,240,46,96,0.479,14,33,0.424,20,24,0.833,17,33,50,34,3,2,7,15,126,,0.591,0.552,0.344,0.25,34.7,80.5,55.6,73.9,3.2,3.8,6.2,100,133.0,119.3,43,91,0.473,12,38,0.316,15,16,0.938,8,32,40,19,2,4,8,17,113,,0.576,0.538,0.418,0.176,19.5,65.3,44.4,44.2,2.1,6.3,7.5,100,119.3,133.0,True
2023,2022-12-07,TOR,126,LAL,113,240,47,106,0.443,12,43,0.279,20,24,0.833,17,37,54,25,10,5,11,22,126,,0.54,0.5,0.406,0.226,32.1,78.7,54.0,53.2,9.5,9.3,8.6,100,119.4,107.1,37,87,0.425,7,33,0.212,32,35,0.914,10,36,46,16,6,3,15,17,113,,0.552,0.466,0.379,0.402,21.3,67.9,46.0,43.2,5.7,4.8,12.8,100,107.1,119.4,True
2023,2022-12-07,MEM,123,OKC,102,240,48,94,0.511,14,38,0.368,13,16,0.813,10,40,50,32,13,9,17,19,123,,0.609,0.585,0.404,0.17,22.7,74.1,51.0,66.7,12.4,16.7,14.4,100,117.5,97.5,34,92,0.37,14,38,0.368,20,23,0.87,14,34,48,25,9,3,19,16,102,,0.499,0.446,0.413,0.25,25.9,77.3,49.0,73.5,8.7,5.4,15.7,100,98.4,118.7,True
2023,2022-12-07,OKC,102,MEM,123,240,34,92,0.37,14,38,0.368,20,23,0.87,14,34,48,25,9,3,19,16,102,,0.499,0.446,0.413,0.25,25.9,77.3,49.0,73.5,8.7,5.4,15.7,100,98.4,118.7,48,94,0.511,14,38,0.368,13,16,0.813,10,40,50,32,13,9,17,19,123,,0.609,0.585,0.404,0.17,22.7,74.1,51.0,66.7,12.4,16.7,14.4,100,117.5,97.5,False
2023,2022-12-07,CHO,116,BRK,122,240,47,88,0.534,10,24,0.417,12,23,0.522,10,30,40,25,4,3,11,18,116,,0.591,0.591,0.273,0.261,22.7,85.7,50.6,53.2,4.1,5.5,10.1,100,119.0,125.1,49,86,0.57,12,31,0.387,12,16,0.75,5,34,39,33,3,8,11,20,122,,0.656,0.64,0.36,0.186,14.3,77.3,49.4,67.3,3.1,12.5,10.6,100,124.5,118.4,False
2023,2022-12-07,UTA,124,GSW,123,240,46,86,0.535,15,35,0.429,17,21,0.81,9,31,40,26,6,7,17,17,124,,0.651,0.622,0.407,0.244,24.3,68.9,48.8,56.5,5.8,12.5,15.1,100,120.8,119.8,45,98,0.459,14,42,0.333,19,25,0.76,14,28,42,26,8,5,14,18,123,,0.564,0.531,0.429,0.255,31.1,75.7,51.2,57.8,7.8,9.8,11.4,100,119.8,120.8,True
2023,2022-12-07,IND,115,MIN,121,240,39,81,0.481,19,42,0.452,18,24,0.75,4,27,31,22,10,4,19,17,115,,0.628,0.599,0.519,0.296,10.3,62.8,37.8,56.4,9.5,5.7,17.2,100,109.4,115.1,44,93,0.473,8,23,0.348,25,27,0.926,16,35,51,25,15,2,23,21,121,,0.577,0.516,0.247,0.29,37.2,89.7,62.2,56.8,14.1,5.1,18.0,100,114.0,108.3,False
2023,2022-12-07,ATL,89,NYK,113,240,32,85,0.376,6,36,0.167,19,24,0.792,11,28,39,16,4,6,11,17,89,,0.466,0.412,0.424,0.282,20.8,68.3,41.5,50.0,4.3,12.8,10.3,100,96.3,122.3,37,83,0.446,17,36,0.472,22,24,0.917,13,42,55,26,6,2,14,23,113,,0.604,0.548,0.434,0.289,31.7,79.2,58.5,70.3,6.5,4.1,13.0,100,122.3,96.3,False
2023,2022-12-07,LAL,113,TOR,126,240,37,87,0.425,7,33,0.212,32,35,0.914,10,36,46,16,6,3,15,17,113,,0.552,0.466,0.379,0.402,21.3,67.9,46.0,43.2,5.7,4.8,12.8,100,107.1,119.4,47,106,0.443,12,43,0.279,20,24,0.833,17,37,54,25,10,5,11,22,126,,0.54,0.5,0.406,0.226,32.1,78.7,54.0,53.2,9.5,9.3,8.6,100,119.4,107.1,False
2023,2022-12-07,LAC,111,ORL,116,265,39,95,0.411,15,41,0.366,18,26,0.692,17,36,53,26,3,9,17,19,111,,0.521,0.489,0.432,0.274,31.5,69.2,50.0,66.7,2.9,13.4,13.8,100,108.4,113.3,40,95,0.421,8,28,0.286,28,31,0.903,16,37,53,20,8,5,13,21,116,,0.534,0.463,0.295,0.326,30.8,68.5,50.0,50.0,7.8,9.3,10.7,100,113.8,108.9,False
2023,2022-12-07,NYK,113,ATL,89,240,37,83,0.446,17,36,0.472,22,24,0.917,13,42,55,26,6,2,14,23,113,,0.604,0.548,0.434,0.289,31.7,79.2,58.5,70.3,6.5,4.1,13.0,100,122.3,96.3,32,85,0.376,6,36,0.167,19,24,0.792,11,28,39,16,4,6,11,17,89,,0.466,0.412,0.424,0.282,20.8,68.3,41.5,50.0,4.3,12.8,10.3,100,96.3,122.3,True
2023,2022-12-07,SAC,113,MIL,126,240,43,91,0.473,12,38,0.316,15,16,0.938,8,32,40,19,2,4,8,17,113,,0.576,0.538,0.418,0.176,19.5,65.3,44.4,44.2,2.1,6.3,7.5,100,119.3,133.0,46,96,0.479,14,33,0.424,20,24,0.833,17,33,50,34,3,2,7,15,126,,0.591,0.552,0.344,0.25,34.7,80.5,55.6,73.9,3.2,3.8,6.2,100,133.0,119.3,False
2023,2022-12-07,PHO,98,BOS,125,240,37,93,0.398,8,32,0.25,16,19,0.842,13,36,49,19,5,4,18,17,98,,0.483,0.441,0.344,0.204,23.6,76.6,48.0,51.4,4.8,7.1,15.1,100,93.5,119.3,49,101,0.485,16,45,0.356,11,13,0.846,11,42,53,29,14,3,13,20,125,,0.586,0.564,0.446,0.129,23.4,76.4,52.0,59.2,13.3,4.9,10.9,100,118.7,93.1,False
2023,2022-12-07,NOP,104,DET,98,240,39,85,0.459,8,27,0.296,18,23,0.783,10,40,50,21,8,9,19,21,104,,0.547,0.506,0.318,0.271,22.7,83.3,54.3,53.8,8.0,18.8,16.6,100,103.7,97.7,35,90,0.389,15,42,0.357,13,16,0.813,8,34,42,17,5,1,13,23,98,,0.505,0.472,0.467,0.178,16.7,77.3,45.7,48.6,5.0,1.7,11.8,100,97.7,103.7,True
2023,2022-12-07,BOS,125,PHO,98,240,49,101,0.485,16,45,0.356,11,13,0.846,11,42,53,29,14,3,13,20,125,,0.586,0.564,0.446,0.129,23.4,76.4,52.0,59.2,13.3,4.9,10.9,100,118.7,93.1,37,93,0.398,8,32,0.25,16,19,0.842,13,36,49,19,5,4,18,17,98,,0.483,0.441,0.344,0.204,23.6,76.6,48.0,51.4,4.8,7.1,15.1,100,93.5,119.3,True
2023,2022-12-07,MIN,121,IND,115,240,44,93,0.473,8,23,0.348,25,27,0.926,16,35,51,25,15,2,23,21,121,,0.577,0.516,0.247,0.29,37.2,89.7,62.2,56.8,14.1,5.1,18.0,100,114.0,108.3,39,81,0.481,19,42,0.452,18,24,0.75,4,27,31,22,10,4,19,17,115,,0.628,0.599,0.519,0.296,10.3,62.8,37.8,56.4,9.5,5.7,17.2,100,109.4,115.1,True
2023,2022-12-07,WAS,111,CHI,115,240,41,84,0.488,9,31,0.29,20,29,0.69,6,32,38,22,12,6,18,16,111,,0.574,0.542,0.369,0.345,14.6,84.2,48.1,53.7,11.2,9.0,15.7,100,103.2,106.9,45,90,0.5,10,23,0.435,15,17,0.882,6,35,41,29,11,4,19,20,115,,0.59,0.556,0.256,0.189,15.8,85.4,51.9,64.4,10.2,7.5,16.3,100,106.9,103.2,False
2023,2022-12-07,DET,98,NOP,104,240,35,90,0.389,15,42,0.357,13,16,0.813,8,34,42,17,5,1,13,23,98,,0.505,0.472,0.467,0.178,16.7,77.3,45.7,48.6,5.0,1.7,11.8,100,97.7,103.7,39,85,0.459,8,27,0.296,18,23,0.783,10,40,50,21,8,9,19,21,104,,0.547,0.506,0.318,0.271,22.7,83.3,54.3,53.8,8.0,18.8,16.6,100,103.7,97.7,False
2023,2022-12-07,CHI,115,WAS,111,240,45,90,0.5,10,23,0.435,15,17,0.882,6,35,41,29,11,4,19,20,115,,0.59,0.556,0.256,0.189,15.8,85.4,51.9,64.4,10.2,7.5,16.3,100,106.9,103.2,41,84,0.488,9,31,0.29,20,29,0.69,6,32,38,22,12,6,18,16,111,,0.574,0.542,0.369,0.345,14.6,84.2,48.1,53.7,11.2,9.0,15.7,100,103.2,106.9,True
2023,2022-12-07,ORL,116,LAC,111,265,40,95,0.421,8,28,0.286,28,31,0.903,16,37,53,20,8,5,13,21,116,,0.534,0.463,0.295,0.326,30.8,68.5,50.0,50.0,7.8,9.3,10.7,100,113.8,108.9,39,95,0.411,15,41,0.366,18,26,0.692,17,36,53,26,3,9,17,19,111,,0.521,0.489,0.432,0.274,31.5,69.2,50.0,66.7,2.9,13.4,13.8,100,108.4,113.3,True
2023,2022-12-08,MIA,115,LAC,110,240,46,90,0.511,12,32,0.375,11,14,0.786,7,36,43,24,11,1,8,20,115,,0.598,0.578,0.356,0.156,16.3,83.7,50.0,52.2,11.4,2.3,7.7,100,119.3,114.1,37,80,0.463,17,36,0.472,19,21,0.905,7,36,43,24,3,3,16,16,110,,0.616,0.569,0.45,0.263,16.3,83.7,50.0,64.9,3.1,5.2,15.2,100,114.1,119.3,True
2023,2022-12-08,LAC,110,MIA,115,240,37,80,0.463,17,36,0.472,19,21,0.905,7,36,43,24,3,3,16,16,110,,0.616,0.569,0.45,0.263,16.3,83.7,50.0,64.9,3.1,5.2,15.2,100,114.1,119.3,46,90,0.511,12,32,0.375,11,14,0.786,7,36,43,24,11,1,8,20,115,,0.598,0.578,0.356,0.156,16.3,83.7,50.0,52.2,11.4,2.3,7.7,100,119.3,114.1,False
2023,2022-12-08,SAS,118,HOU,109,240,46,83,0.554,13,36,0.361,13,15,0.867,7,31,38,25,5,7,17,19,118,,0.658,0.633,0.434,0.181,21.2,66.0,47.5,54.3,5.1,10.1,15.9,100,120.4,111.3,44,98,0.449,10,29,0.345,11,15,0.733,16,26,42,23,3,4,14,19,109,,0.521,0.5,0.296,0.153,34.0,78.8,52.5,52.3,3.1,8.5,11.8,100,111.8,121.1,True
2023,2022-12-08,POR,120,DEN,121,240,44,91,0.484,16,40,0.4,16,16,1.0,13,25,38,30,10,3,13,20,120,,0.612,0.571,0.44,0.176,28.9,61.0,44.2,68.2,10.3,4.9,11.7,100,124.2,125.2,47,91,0.516,12,30,0.4,15,22,0.682,16,32,48,28,6,5,16,16,121,,0.601,0.582,0.33,0.242,39.0,71.1,55.8,59.6,6.2,9.8,13.7,100,125.8,124.8,False
2023,2022-12-08,HOU,109,SAS,118,240,44,98,0.449,10,29,0.345,11,15,0.733,16,26,42,23,3,4,14,19,109,,0.521,0.5,0.296,0.153,34.0,78.8,52.5,52.3,3.1,8.5,11.8,100,111.8,121.1,46,83,0.554,13,36,0.361,13,15,0.867,7,31,38,25,5,7,17,19,118,,0.658,0.633,0.434,0.181,21.2,66.0,47.5,54.3,5.1,10.1,15.9,100,120.4,111.3,False
2023,2022-12-08,DEN,121,POR,120,240,47,91,0.516,12,30,0.4,15,22,0.682,16,32,48,28,6,5,16,16,121,,0.601,0.582,0.33,0.242,39.0,71.1,55.8,59.6,6.2,9.8,13.7,100,125.8,124.8,44,91,0.484,16,40,0.4,16,16,1.0,13,25,38,30,10,3,13,20,120,,0.612,0.571,0.44,0.176,28.9,61.0,44.2,68.2,10.3,4.9,11.7,100,124.2,125.2,True
2023,2022-12-09,MEM,114,DET,103,240,44,91,0.484,9,32,0.281,17,32,0.531,12,36,48,30,11,8,14,19,114,,0.542,0.533,0.352,0.352,26.1,73.5,50.5,68.2,10.5,14.5,11.8,100,109.0,98.5,36,90,0.4,11,35,0.314,20,27,0.741,13,34,47,23,6,7,19,29,103,,0.505,0.461,0.389,0.3,26.5,73.9,49.5,63.9,5.7,11.9,15.7,100,98.5,109.0,True
2023,2022-12-09,DET,103,MEM,114,240,36,90,0.4,11,35,0.314,20,27,0.741,13,34,47,23,6,7,19,29,103,,0.505,0.461,0.389,0.3,26.5,73.9,49.5,63.9,5.7,11.9,15.7,100,98.5,109.0,44,91,0.484,9,32,0.281,17,32,0.531,12,36,48,30,11,8,14,19,114,,0.542,0.533,0.352,0.352,26.1,73.5,50.5,68.2,10.5,14.5,11.8,100,109.0,98.5,False
2023,2022-12-09,SAC,106,CLE,95,240,35,66,0.53,16,33,0.485,20,32,0.625,5,33,38,21,11,5,19,22,106,,0.662,0.652,0.5,0.485,15.2,80.5,51.4,60.0,11.6,10.2,19.2,100,111.5,99.9,34,79,0.43,10,30,0.333,17,22,0.773,8,28,36,20,7,4,20,23,95,,0.536,0.494,0.38,0.278,19.5,84.8,48.6,58.8,7.4,12.1,18.4,100,100.4,112.1,True
2023,2022-12-09,MIN,118,UTA,108,240,42,79,0.532,14,35,0.4,20,26,0.769,6,38,44,30,7,3,17,21,118,,0.652,0.62,0.443,0.329,17.6,76.0,52.4,71.4,7.1,6.5,15.8,100,119.8,109.7,39,90,0.433,13,44,0.295,17,24,0.708,12,28,40,22,9,0,11,20,108,,0.537,0.506,0.489,0.267,24.0,82.4,47.6,56.4,9.1,0.0,9.9,100,109.7,119.8,True
2023,2022-12-09,IND,121,WAS,111,240,43,85,0.506,18,41,0.439,17,20,0.85,13,27,40,23,7,2,12,21,121,,0.645,0.612,0.482,0.235,33.3,69.2,51.3,53.5,7.8,4.2,11.3,100,135.1,123.9,41,77,0.532,10,29,0.345,19,25,0.76,12,26,38,25,6,3,14,19,111,,0.631,0.597,0.377,0.325,30.8,66.7,48.7,61.0,6.7,6.8,13.7,100,124.6,135.8,True
2023,2022-12-09,NOP,128,PHO,117,240,46,90,0.511,8,27,0.296,28,35,0.8,13,31,44,27,10,1,11,15,128,,0.607,0.556,0.3,0.389,31.0,79.5,54.3,58.7,10.1,2.4,9.5,100,129.2,118.1,43,86,0.5,22,44,0.5,9,13,0.692,8,29,37,30,6,3,17,25,117,,0.638,0.628,0.512,0.151,20.5,69.0,45.7,69.8,6.0,4.8,15.6,100,117.5,128.5,True
2023,2022-12-09,ORL,113,TOR,109,240,42,71,0.592,10,26,0.385,19,21,0.905,3,40,43,24,3,4,20,27,113,,0.704,0.662,0.366,0.296,10.3,85.1,56.6,57.1,3.1,8.0,20.0,100,116.7,112.6,36,85,0.424,10,35,0.286,27,33,0.818,7,26,33,23,10,5,7,17,109,,0.548,0.482,0.412,0.388,14.9,89.7,43.4,63.9,10.4,11.1,6.6,100,113.8,118.0,True
2023,2022-12-09,CHO,102,NYK,121,240,37,84,0.44,6,26,0.231,22,28,0.786,12,33,45,16,8,6,13,26,102,,0.529,0.476,0.31,0.333,27.3,67.3,48.4,43.2,8.3,10.2,11.9,100,106.1,125.8,41,93,0.441,13,34,0.382,26,30,0.867,16,32,48,25,6,7,14,21,121,,0.57,0.511,0.366,0.323,32.7,72.7,51.6,61.0,6.2,12.1,11.6,100,124.5,105.0,False
2023,2022-12-09,NYK,121,CHO,102,240,41,93,0.441,13,34,0.382,26,30,0.867,16,32,48,25,6,7,14,21,121,,0.57,0.511,0.366,0.323,32.7,72.7,51.6,61.0,6.2,12.1,11.6,100,124.5,105.0,37,84,0.44,6,26,0.231,22,28,0.786,12,33,45,16,8,6,13,26,102,,0.529,0.476,0.31,0.333,27.3,67.3,48.4,43.2,8.3,10.2,11.9,100,106.1,125.8,True
2023,2022-12-09,ATL,116,BRK,120,240,46,93,0.495,10,29,0.345,14,16,0.875,12,26,38,21,12,4,18,18,116,,0.58,0.548,0.312,0.172,29.3,74.3,50.0,45.7,11.7,7.5,15.2,100,113.4,117.3,45,83,0.542,13,30,0.433,17,21,0.81,9,29,38,30,10,5,21,18,120,,0.65,0.62,0.361,0.253,25.7,70.7,50.0,66.7,9.8,7.8,18.5,100,117.3,113.4,False
2023,2022-12-09,BRK,120,ATL,116,240,45,83,0.542,13,30,0.433,17,21,0.81,9,29,38,30,10,5,21,18,120,,0.65,0.62,0.361,0.253,25.7,70.7,50.0,66.7,9.8,7.8,18.5,100,117.3,113.4,46,93,0.495,10,29,0.345,14,16,0.875,12,26,38,21,12,4,18,18,116,,0.58,0.548,0.312,0.172,29.3,74.3,50.0,45.7,11.7,7.5,15.2,100,113.4,117.3,True
2023,2022-12-09,PHO,117,NOP,128,240,43,86,0.5,22,44,0.5,9,13,0.692,8,29,37,30,6,3,17,25,117,,0.638,0.628,0.512,0.151,20.5,69.0,45.7,69.8,6.0,4.8,15.6,100,117.5,128.5,46,90,0.511,8,27,0.296,28,35,0.8,13,31,44,27,10,1,11,15,128,,0.607,0.556,0.3,0.389,31.0,79.5,54.3,58.7,10.1,2.4,9.5,100,129.2,118.1,False
2023,2022-12-09,MIL,106,DAL,105,240,38,87,0.437,11,32,0.344,19,23,0.826,13,38,51,27,5,4,17,21,106,,0.546,0.5,0.368,0.264,29.5,76.0,54.3,71.1,5.2,8.3,14.9,100,109.7,108.7,41,88,0.466,13,40,0.325,10,24,0.417,12,31,43,21,8,6,11,21,105,,0.533,0.54,0.455,0.273,24.0,70.5,45.7,51.2,8.3,10.9,10.0,100,109.2,110.3,True
2023,2022-12-09,DAL,105,MIL,106,240,41,88,0.466,13,40,0.325,10,24,0.417,12,31,43,21,8,6,11,21,105,,0.533,0.54,0.455,0.273,24.0,70.5,45.7,51.2,8.3,10.9,10.0,100,109.2,110.3,38,87,0.437,11,32,0.344,19,23,0.826,13,38,51,27,5,4,17,21,106,,0.546,0.5,0.368,0.264,29.5,76.0,54.3,71.1,5.2,8.3,14.9,100,109.7,108.7,False
2023,2022-12-09,LAL,122,PHI,133,265,44,88,0.5,11,31,0.355,23,30,0.767,7,30,37,29,12,4,21,23,122,,0.603,0.563,0.352,0.341,16.7,81.1,46.8,65.9,10.7,8.0,17.2,100,108.7,118.5,48,90,0.533,18,40,0.45,19,22,0.864,7,35,42,30,14,2,23,30,133,,0.667,0.633,0.444,0.244,18.9,83.3,53.2,62.5,12.5,3.5,18.7,100,118.5,108.7,False
2023,2022-12-09,WAS,111,IND,121,240,41,77,0.532,10,29,0.345,19,25,0.76,12,26,38,25,6,3,14,19,111,,0.631,0.597,0.377,0.325,30.8,66.7,48.7,61.0,6.7,6.8,13.7,100,124.6,135.8,43,85,0.506,18,41,0.439,17,20,0.85,13,27,40,23,7,2,12,21,121,,0.645,0.612,0.482,0.235,33.3,69.2,51.3,53.5,7.8,4.2,11.3,100,135.1,123.9,False
2023,2022-12-09,TOR,109,ORL,113,240,36,85,0.424,10,35,0.286,27,33,0.818,7,26,33,23,10,5,7,17,109,,0.548,0.482,0.412,0.388,14.9,89.7,43.4,63.9,10.4,11.1,6.6,100,113.8,118.0,42,71,0.592,10,26,0.385,19,21,0.905,3,40,43,24,3,4,20,27,113,,0.704,0.662,0.366,0.296,10.3,85.1,56.6,57.1,3.1,8.0,20.0,100,116.7,112.6,False
2023,2022-12-09,UTA,108,MIN,118,240,39,90,0.433,13,44,0.295,17,24,0.708,12,28,40,22,9,0,11,20,108,,0.537,0.506,0.489,0.267,24.0,82.4,47.6,56.4,9.1,0.0,9.9,100,109.7,119.8,42,79,0.532,14,35,0.4,20,26,0.769,6,38,44,30,7,3,17,21,118,,0.652,0.62,0.443,0.329,17.6,76.0,52.4,71.4,7.1,6.5,15.8,100,119.8,109.7,False
2023,2022-12-09,PHI,133,LAL,122,265,48,90,0.533,18,40,0.45,19,22,0.864,7,35,42,30,14,2,23,30,133,,0.667,0.633,0.444,0.244,18.9,83.3,53.2,62.5,12.5,3.5,18.7,100,118.5,108.7,44,88,0.5,11,31,0.355,23,30,0.767,7,30,37,29,12,4,21,23,122,,0.603,0.563,0.352,0.341,16.7,81.1,46.8,65.9,10.7,8.0,17.2,100,108.7,118.5,True
